dataset,state,year,number_of_rows,column,noise_type,proportion
taxes_1040,NC,2039,9775198,dependent_4_ssn,copy_from_household_member,0.004428145598687617
taxes_1040,NC,2040,9921068,dependent_4_ssn,copy_from_household_member,0.004359913670584659
taxes_1040,ND,2018,483188,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,ND,2019,491785,dependent_4_ssn,copy_from_household_member,0.014707646634199904
taxes_1040,ND,2020,501147,dependent_4_ssn,copy_from_household_member,0.014903810658349746
taxes_1040,ND,2021,512174,dependent_4_ssn,copy_from_household_member,0.014657128241574153
taxes_1040,ND,2022,523907,dependent_4_ssn,copy_from_household_member,0.014052112302374277
taxes_1040,ND,2023,536294,dependent_4_ssn,copy_from_household_member,0.013887904768653016
taxes_1040,ND,2024,548171,dependent_4_ssn,copy_from_household_member,0.012831762351528993
taxes_1040,ND,2025,561836,dependent_4_ssn,copy_from_household_member,0.011959005830883034
taxes_1040,ND,2026,572920,dependent_4_ssn,copy_from_household_member,0.010902045660825246
taxes_1040,ND,2027,585094,dependent_4_ssn,copy_from_household_member,0.009974465641418302
taxes_1040,ND,2028,597863,dependent_4_ssn,copy_from_household_member,0.008946865753525473
taxes_1040,ND,2029,609664,dependent_4_ssn,copy_from_household_member,0.0079929272517321
taxes_1040,ND,2030,622755,dependent_4_ssn,copy_from_household_member,0.0072355902401425925
taxes_1040,ND,2031,634062,dependent_4_ssn,copy_from_household_member,0.006690197488573673
taxes_1040,ND,2032,646090,dependent_4_ssn,copy_from_household_member,0.006068813942330016
taxes_1040,ND,2033,657223,dependent_4_ssn,copy_from_household_member,0.005638877519502513
taxes_1040,ND,2034,669282,dependent_4_ssn,copy_from_household_member,0.0050038698187012355
taxes_1040,ND,2035,681270,dependent_4_ssn,copy_from_household_member,0.004679495647834192
taxes_1040,ND,2036,692102,dependent_4_ssn,copy_from_household_member,0.0044068648840777805
taxes_1040,ND,2037,703376,dependent_4_ssn,copy_from_household_member,0.004077477764382066
taxes_1040,ND,2038,716555,dependent_4_ssn,copy_from_household_member,0.00408342695257168
taxes_1040,ND,2039,726991,dependent_4_ssn,copy_from_household_member,0.003958783533771395
taxes_1040,ND,2040,739617,dependent_4_ssn,copy_from_household_member,0.00382224854215087
taxes_1040,NE,2018,1206727,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,NE,2019,1236361,dependent_4_ssn,copy_from_household_member,0.017458493110022073
taxes_1040,NE,2020,1267202,dependent_4_ssn,copy_from_household_member,0.017198520835667874
taxes_1040,NE,2021,1296159,dependent_4_ssn,copy_from_household_member,0.01650800557647634
taxes_1040,NE,2022,1326645,dependent_4_ssn,copy_from_household_member,0.015597993434566143
taxes_1040,NE,2023,1357389,dependent_4_ssn,copy_from_household_member,0.014621453393242468
taxes_1040,NE,2024,1385695,dependent_4_ssn,copy_from_household_member,0.013547714323859147
taxes_1040,NE,2025,1416707,dependent_4_ssn,copy_from_household_member,0.012674462680003698
taxes_1040,NE,2026,1445493,dependent_4_ssn,copy_from_household_member,0.011647929114841787
taxes_1040,NE,2027,1472843,dependent_4_ssn,copy_from_household_member,0.010615523854205777
taxes_1040,NE,2028,1502097,dependent_4_ssn,copy_from_household_member,0.009753697663999063
taxes_1040,NE,2029,1528241,dependent_4_ssn,copy_from_household_member,0.008769559251453141
taxes_1040,NE,2030,1556283,dependent_4_ssn,copy_from_household_member,0.007883527610338222
taxes_1040,NE,2031,1584789,dependent_4_ssn,copy_from_household_member,0.0069920980016898145
taxes_1040,NE,2032,1611223,dependent_4_ssn,copy_from_household_member,0.006373419445973649
taxes_1040,NE,2033,1636664,dependent_4_ssn,copy_from_household_member,0.005877198985252929
taxes_1040,NE,2034,1663576,dependent_4_ssn,copy_from_household_member,0.00529882614319995
taxes_1040,NE,2035,1691395,dependent_4_ssn,copy_from_household_member,0.005018342847176443
taxes_1040,NE,2036,1718416,dependent_4_ssn,copy_from_household_member,0.004829447584286925
taxes_1040,NE,2037,1746337,dependent_4_ssn,copy_from_household_member,0.004622246450713694
taxes_1040,NE,2038,1771475,dependent_4_ssn,copy_from_household_member,0.004467463554382647
taxes_1040,NE,2039,1797976,dependent_4_ssn,copy_from_household_member,0.00437269462996169
taxes_1040,NE,2040,1822262,dependent_4_ssn,copy_from_household_member,0.004210151997901509
taxes_1040,NH,2018,808211,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,NH,2019,840363,dependent_4_ssn,copy_from_household_member,0.008083411573332
taxes_1040,NH,2020,870152,dependent_4_ssn,copy_from_household_member,0.009267346394652888
taxes_1040,NH,2021,897223,dependent_4_ssn,copy_from_household_member,0.01020927907554755
taxes_1040,NH,2022,923071,dependent_4_ssn,copy_from_household_member,0.010536567609642162
taxes_1040,NH,2023,948867,dependent_4_ssn,copy_from_household_member,0.010575770893075636
taxes_1040,NH,2024,970571,dependent_4_ssn,copy_from_household_member,0.010436124714214623
taxes_1040,NH,2025,996859,dependent_4_ssn,copy_from_household_member,0.010168940642558275
taxes_1040,NH,2026,1016780,dependent_4_ssn,copy_from_household_member,0.009712032101339522
taxes_1040,NH,2027,1037258,dependent_4_ssn,copy_from_household_member,0.009091277194294959
taxes_1040,NH,2028,1056162,dependent_4_ssn,copy_from_household_member,0.00841632249598073
taxes_1040,NH,2029,1077537,dependent_4_ssn,copy_from_household_member,0.007907849104021486
taxes_1040,NH,2030,1095713,dependent_4_ssn,copy_from_household_member,0.007238209275604104
taxes_1040,NH,2031,1114272,dependent_4_ssn,copy_from_household_member,0.006780211653887022
taxes_1040,NH,2032,1132617,dependent_4_ssn,copy_from_household_member,0.006141528866333456
taxes_1040,NH,2033,1149753,dependent_4_ssn,copy_from_household_member,0.005747321381201006
taxes_1040,NH,2034,1166399,dependent_4_ssn,copy_from_household_member,0.005318077261726047
taxes_1040,NH,2035,1183713,dependent_4_ssn,copy_from_household_member,0.005000367487727177
taxes_1040,NH,2036,1201153,dependent_4_ssn,copy_from_household_member,0.004812875628666789
taxes_1040,NH,2037,1219254,dependent_4_ssn,copy_from_household_member,0.00460117416059328
taxes_1040,NH,2038,1235451,dependent_4_ssn,copy_from_household_member,0.00448743009637776
taxes_1040,NH,2039,1252148,dependent_4_ssn,copy_from_household_member,0.004369291808955491
taxes_1040,NH,2040,1269093,dependent_4_ssn,copy_from_household_member,0.004260523066473458
taxes_1040,NJ,2018,5450576,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,NJ,2019,5708794,dependent_4_ssn,copy_from_household_member,0.0093998837582859
taxes_1040,NJ,2020,5942680,dependent_4_ssn,copy_from_household_member,0.010409781445408469
taxes_1040,NJ,2021,6153671,dependent_4_ssn,copy_from_household_member,0.010984337641710128
taxes_1040,NJ,2022,6351568,dependent_4_ssn,copy_from_household_member,0.011198809490821793
taxes_1040,NJ,2023,6541516,dependent_4_ssn,copy_from_household_member,0.011104765317397373
taxes_1040,NJ,2024,6717326,dependent_4_ssn,copy_from_household_member,0.010869950334403898
taxes_1040,NJ,2025,6903215,dependent_4_ssn,copy_from_household_member,0.01048207248361814
taxes_1040,NJ,2026,7067727,dependent_4_ssn,copy_from_household_member,0.010004772397122866
taxes_1040,NJ,2027,7224416,dependent_4_ssn,copy_from_household_member,0.009453359274991916
taxes_1040,NJ,2028,7376723,dependent_4_ssn,copy_from_household_member,0.008820176655677596
taxes_1040,NJ,2029,7527026,dependent_4_ssn,copy_from_household_member,0.00814385389395493
taxes_1040,NJ,2030,7672364,dependent_4_ssn,copy_from_household_member,0.007511244252749218
taxes_1040,NJ,2031,7814280,dependent_4_ssn,copy_from_household_member,0.0068922536689240725
taxes_1040,NJ,2032,7952346,dependent_4_ssn,copy_from_household_member,0.006327566733137617
taxes_1040,NJ,2033,8094920,dependent_4_ssn,copy_from_household_member,0.005894561033339428
taxes_1040,NJ,2034,8224967,dependent_4_ssn,copy_from_household_member,0.0054470735262524455
taxes_1040,NJ,2035,8360708,dependent_4_ssn,copy_from_household_member,0.00512612089789525
taxes_1040,NJ,2036,8492496,dependent_4_ssn,copy_from_household_member,0.0049146917466902544
taxes_1040,NJ,2037,8622708,dependent_4_ssn,copy_from_household_member,0.004744217245904651
taxes_1040,NJ,2038,8751600,dependent_4_ssn,copy_from_household_member,0.004624525800996389
taxes_1040,NJ,2039,8879272,dependent_4_ssn,copy_from_household_member,0.004494287369505068
taxes_1040,NJ,2040,9007882,dependent_4_ssn,copy_from_household_member,0.004382495241389707
taxes_1040,NM,2018,1231819,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,NM,2019,1300511,dependent_4_ssn,copy_from_household_member,0.012665021672250368
taxes_1040,NM,2020,1365135,dependent_4_ssn,copy_from_household_member,0.013096873203016552
taxes_1040,NM,2021,1421581,dependent_4_ssn,copy_from_household_member,0.013173361208401069
taxes_1040,NM,2022,1477487,dependent_4_ssn,copy_from_household_member,0.012980824873586028
taxes_1040,NM,2023,1527206,dependent_4_ssn,copy_from_household_member,0.012731091941755075
taxes_1040,NM,2024,1573712,dependent_4_ssn,copy_from_household_member,0.012300853015037059
taxes_1040,NM,2025,1623143,dependent_4_ssn,copy_from_household_member,0.011594788629221208
taxes_1040,NM,2026,1665664,dependent_4_ssn,copy_from_household_member,0.01089595500653193
taxes_1040,NM,2027,1706393,dependent_4_ssn,copy_from_household_member,0.010154167299092296
taxes_1040,NM,2028,1744040,dependent_4_ssn,copy_from_household_member,0.009515836792734112
taxes_1040,NM,2029,1783477,dependent_4_ssn,copy_from_household_member,0.008661171408434198
taxes_1040,NM,2030,1821888,dependent_4_ssn,copy_from_household_member,0.007913219692977834
taxes_1040,NM,2031,1858549,dependent_4_ssn,copy_from_household_member,0.007322916963717395
taxes_1040,NM,2032,1896644,dependent_4_ssn,copy_from_household_member,0.0066691482428964
taxes_1040,NM,2033,1931457,dependent_4_ssn,copy_from_household_member,0.00613008728643713
taxes_1040,NM,2034,1966417,dependent_4_ssn,copy_from_household_member,0.0057414068328335245
taxes_1040,NM,2035,2002881,dependent_4_ssn,copy_from_household_member,0.005365271326653955
taxes_1040,NM,2036,2033982,dependent_4_ssn,copy_from_household_member,0.005139180189401873
taxes_1040,NM,2037,2064517,dependent_4_ssn,copy_from_household_member,0.004952247910770413
taxes_1040,NM,2038,2097206,dependent_4_ssn,copy_from_household_member,0.004786844973741254
taxes_1040,NM,2039,2132403,dependent_4_ssn,copy_from_household_member,0.004696579398922249
taxes_1040,NM,2040,2163353,dependent_4_ssn,copy_from_household_member,0.00456790916692745
taxes_1040,NV,2018,1803085,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,NV,2019,1819248,dependent_4_ssn,copy_from_household_member,0.013347822836688566
taxes_1040,NV,2020,1837175,dependent_4_ssn,copy_from_household_member,0.013487011308122526
taxes_1040,NV,2021,1855670,dependent_4_ssn,copy_from_household_member,0.01339138963285498
taxes_1040,NV,2022,1876020,dependent_4_ssn,copy_from_household_member,0.013005191842304453
taxes_1040,NV,2023,1897579,dependent_4_ssn,copy_from_household_member,0.012428468063780217
taxes_1040,NV,2024,1919050,dependent_4_ssn,copy_from_household_member,0.011750084677314296
taxes_1040,NV,2025,1943919,dependent_4_ssn,copy_from_household_member,0.011039040206922202
taxes_1040,NV,2026,1965081,dependent_4_ssn,copy_from_household_member,0.010358860525342212
taxes_1040,NV,2027,1989163,dependent_4_ssn,copy_from_household_member,0.009699557049874746
taxes_1040,NV,2028,2013490,dependent_4_ssn,copy_from_household_member,0.008990856671749052
taxes_1040,NV,2029,2037139,dependent_4_ssn,copy_from_household_member,0.008186481138498649
taxes_1040,NV,2030,2061514,dependent_4_ssn,copy_from_household_member,0.007475088696947971
taxes_1040,NV,2031,2085464,dependent_4_ssn,copy_from_household_member,0.006891511912936401
taxes_1040,NV,2032,2109871,dependent_4_ssn,copy_from_household_member,0.006322187470229223
taxes_1040,NV,2033,2133054,dependent_4_ssn,copy_from_household_member,0.0057715369606207816
taxes_1040,NV,2034,2157636,dependent_4_ssn,copy_from_household_member,0.005453190436199618
taxes_1040,NV,2035,2183657,dependent_4_ssn,copy_from_household_member,0.005134963961831002
taxes_1040,NV,2036,2206966,dependent_4_ssn,copy_from_household_member,0.004911720434297583
taxes_1040,NV,2037,2230862,dependent_4_ssn,copy_from_household_member,0.004715217705084402
taxes_1040,NV,2038,2253573,dependent_4_ssn,copy_from_household_member,0.0045935942612021
taxes_1040,NV,2039,2278623,dependent_4_ssn,copy_from_household_member,0.004495697620887703
taxes_1040,NV,2040,2303736,dependent_4_ssn,copy_from_household_member,0.004379408057173218
taxes_1040,NY,2018,11967015,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,NY,2019,12373058,dependent_4_ssn,copy_from_household_member,0.010170404115134674
taxes_1040,NY,2020,12744773,dependent_4_ssn,copy_from_household_member,0.010849545927573602
taxes_1040,NY,2021,13097221,dependent_4_ssn,copy_from_household_member,0.011185120874115204
taxes_1040,NY,2022,13437572,dependent_4_ssn,copy_from_household_member,0.011276293068420396
taxes_1040,NY,2023,13758442,dependent_4_ssn,copy_from_household_member,0.01115896698187193
taxes_1040,NY,2024,14072678,dependent_4_ssn,copy_from_household_member,0.010895722903629288
taxes_1040,NY,2025,14396476,dependent_4_ssn,copy_from_household_member,0.010480273089053182
taxes_1040,NY,2026,14688501,dependent_4_ssn,copy_from_household_member,0.009961942338431947
taxes_1040,NY,2027,14971654,dependent_4_ssn,copy_from_household_member,0.00935360916035062
taxes_1040,NY,2028,15252654,dependent_4_ssn,copy_from_household_member,0.008680718778515529
taxes_1040,NY,2029,15526103,dependent_4_ssn,copy_from_household_member,0.008058107047209464
taxes_1040,NY,2030,15791342,dependent_4_ssn,copy_from_household_member,0.007418178898284895
taxes_1040,NY,2031,16056474,dependent_4_ssn,copy_from_household_member,0.0067955143825475005
taxes_1040,NY,2032,16320358,dependent_4_ssn,copy_from_household_member,0.006224005625366797
taxes_1040,NY,2033,16575741,dependent_4_ssn,copy_from_household_member,0.005757992960918007
taxes_1040,NY,2034,16826070,dependent_4_ssn,copy_from_household_member,0.0054028064782804305
taxes_1040,NY,2035,17073621,dependent_4_ssn,copy_from_household_member,0.005080468870663112
taxes_1040,NY,2036,17327978,dependent_4_ssn,copy_from_household_member,0.004881873695823021
taxes_1040,NY,2037,17564078,dependent_4_ssn,copy_from_household_member,0.0046838780834382535
taxes_1040,NY,2038,17805546,dependent_4_ssn,copy_from_household_member,0.004549874516625326
taxes_1040,NY,2039,18054114,dependent_4_ssn,copy_from_household_member,0.004427135000920012
taxes_1040,NY,2040,18289497,dependent_4_ssn,copy_from_household_member,0.0043253239823927364
taxes_1040,OH,2018,7139998,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,OH,2019,7402455,dependent_4_ssn,copy_from_household_member,0.013107273195176464
taxes_1040,OH,2020,7652471,dependent_4_ssn,copy_from_household_member,0.013416973419435369
taxes_1040,OH,2021,7886606,dependent_4_ssn,copy_from_household_member,0.01346130388661485
taxes_1040,OH,2022,8115658,dependent_4_ssn,copy_from_household_member,0.013238729379675684
taxes_1040,OH,2023,8326733,dependent_4_ssn,copy_from_household_member,0.012831683206366771
taxes_1040,OH,2024,8536706,dependent_4_ssn,copy_from_household_member,0.012207284636486251
taxes_1040,OH,2025,8754748,dependent_4_ssn,copy_from_household_member,0.011548476323933025
taxes_1040,OH,2026,8951273,dependent_4_ssn,copy_from_household_member,0.01085320490169387
taxes_1040,OH,2027,9144521,dependent_4_ssn,copy_from_household_member,0.010036720348720288
taxes_1040,OH,2028,9331591,dependent_4_ssn,copy_from_household_member,0.009228758525743359
taxes_1040,OH,2029,9516270,dependent_4_ssn,copy_from_household_member,0.00846770846140347
taxes_1040,OH,2030,9694555,dependent_4_ssn,copy_from_household_member,0.007742799953169588
taxes_1040,OH,2031,9873081,dependent_4_ssn,copy_from_household_member,0.007033974500968846
taxes_1040,OH,2032,10048115,dependent_4_ssn,copy_from_household_member,0.006438720098247283
taxes_1040,OH,2033,10217091,dependent_4_ssn,copy_from_household_member,0.005909999235594554
taxes_1040,OH,2034,10379138,dependent_4_ssn,copy_from_household_member,0.005518377345016513
taxes_1040,OH,2035,10550090,dependent_4_ssn,copy_from_household_member,0.005198723423212504
taxes_1040,OH,2036,10717055,dependent_4_ssn,copy_from_household_member,0.004951920093719776
taxes_1040,OH,2037,10876684,dependent_4_ssn,copy_from_household_member,0.0047730539932942795
taxes_1040,OH,2038,11036717,dependent_4_ssn,copy_from_household_member,0.004639966758230731
taxes_1040,OH,2039,11187400,dependent_4_ssn,copy_from_household_member,0.0045191912329942616
taxes_1040,OH,2040,11344121,dependent_4_ssn,copy_from_household_member,0.004430312405870847
taxes_1040,OK,2018,2318332,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,OK,2019,2366182,dependent_4_ssn,copy_from_household_member,0.015324687619126509
taxes_1040,OK,2020,2418343,dependent_4_ssn,copy_from_household_member,0.015460586029359772
taxes_1040,OK,2021,2468542,dependent_4_ssn,copy_from_household_member,0.015113374615461273
taxes_1040,OK,2022,2516445,dependent_4_ssn,copy_from_household_member,0.014603140541517895
taxes_1040,OK,2023,2568736,dependent_4_ssn,copy_from_household_member,0.013845330933190488
taxes_1040,OK,2024,2619508,dependent_4_ssn,copy_from_household_member,0.013025346744503166
taxes_1040,OK,2025,2669664,dependent_4_ssn,copy_from_household_member,0.012090285519076559
taxes_1040,OK,2026,2718406,dependent_4_ssn,copy_from_household_member,0.011320972658241632
taxes_1040,OK,2027,2768811,dependent_4_ssn,copy_from_household_member,0.010447444769614105
taxes_1040,OK,2028,2815566,dependent_4_ssn,copy_from_household_member,0.009561842982902904
taxes_1040,OK,2029,2861792,dependent_4_ssn,copy_from_household_member,0.008768981113931412
taxes_1040,OK,2030,2908346,dependent_4_ssn,copy_from_household_member,0.00799354684758966
taxes_1040,OK,2031,2956954,dependent_4_ssn,copy_from_household_member,0.007163452661082993
taxes_1040,OK,2032,3002597,dependent_4_ssn,copy_from_household_member,0.006587297596047688
taxes_1040,OK,2033,3048999,dependent_4_ssn,copy_from_household_member,0.005968844200998426
taxes_1040,OK,2034,3093912,dependent_4_ssn,copy_from_household_member,0.005604878225366461
taxes_1040,OK,2035,3140426,dependent_4_ssn,copy_from_household_member,0.005234640141178299
taxes_1040,OK,2036,3186490,dependent_4_ssn,copy_from_household_member,0.005087729759076602
taxes_1040,OK,2037,3225153,dependent_4_ssn,copy_from_household_member,0.004867055919517617
taxes_1040,OK,2038,3272171,dependent_4_ssn,copy_from_household_member,0.004662959240210857
taxes_1040,OK,2039,3316756,dependent_4_ssn,copy_from_household_member,0.004552942694608829
taxes_1040,OK,2040,3359507,dependent_4_ssn,copy_from_household_member,0.004536082228731775
taxes_1040,OR,2018,2525957,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,OR,2019,2601704,dependent_4_ssn,copy_from_household_member,0.011437119672337822
taxes_1040,OR,2020,2676174,dependent_4_ssn,copy_from_household_member,0.011992867429397341
taxes_1040,OR,2021,2747523,dependent_4_ssn,copy_from_household_member,0.012291434866969266
taxes_1040,OR,2022,2815974,dependent_4_ssn,copy_from_household_member,0.01218122042319993
taxes_1040,OR,2023,2881959,dependent_4_ssn,copy_from_household_member,0.011941877035724658
taxes_1040,OR,2024,2945026,dependent_4_ssn,copy_from_household_member,0.011497691361638234
taxes_1040,OR,2025,3011834,dependent_4_ssn,copy_from_household_member,0.010876097421039805
taxes_1040,OR,2026,3072886,dependent_4_ssn,copy_from_household_member,0.010340116750182076
taxes_1040,OR,2027,3131502,dependent_4_ssn,copy_from_household_member,0.00958805071815378
taxes_1040,OR,2028,3186825,dependent_4_ssn,copy_from_household_member,0.008829477614867461
taxes_1040,OR,2029,3243678,dependent_4_ssn,copy_from_household_member,0.008222764405098164
taxes_1040,OR,2030,3296971,dependent_4_ssn,copy_from_household_member,0.007576651417316076
taxes_1040,OR,2031,3351902,dependent_4_ssn,copy_from_household_member,0.006906526503459826
taxes_1040,OR,2032,3406309,dependent_4_ssn,copy_from_household_member,0.006335303109612193
taxes_1040,OR,2033,3456217,dependent_4_ssn,copy_from_household_member,0.005862479120957972
taxes_1040,OR,2034,3507781,dependent_4_ssn,copy_from_household_member,0.005438195828074786
taxes_1040,OR,2035,3558625,dependent_4_ssn,copy_from_household_member,0.005155080965260459
taxes_1040,OR,2036,3612851,dependent_4_ssn,copy_from_household_member,0.004970589708792308
taxes_1040,OR,2037,3659977,dependent_4_ssn,copy_from_household_member,0.004745931463503732
taxes_1040,OR,2038,3708021,dependent_4_ssn,copy_from_household_member,0.0046288842484980535
taxes_1040,OR,2039,3755335,dependent_4_ssn,copy_from_household_member,0.004560445339763297
taxes_1040,OR,2040,3805933,dependent_4_ssn,copy_from_household_member,0.004463557293310208
taxes_1040,PA,2018,7813421,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,PA,2019,8082089,dependent_4_ssn,copy_from_household_member,0.01102375883264834
taxes_1040,PA,2020,8324987,dependent_4_ssn,copy_from_household_member,0.011571669721526292
taxes_1040,PA,2021,8558043,dependent_4_ssn,copy_from_household_member,0.011862641961485822
taxes_1040,PA,2022,8787069,dependent_4_ssn,copy_from_household_member,0.011837963261697388
taxes_1040,PA,2023,8997510,dependent_4_ssn,copy_from_household_member,0.011573201919197645
taxes_1040,PA,2024,9207027,dependent_4_ssn,copy_from_household_member,0.011198837583510942
taxes_1040,PA,2025,9421552,dependent_4_ssn,copy_from_household_member,0.0106922935839021
taxes_1040,PA,2026,9614457,dependent_4_ssn,copy_from_household_member,0.010120488343751498
taxes_1040,PA,2027,9803305,dependent_4_ssn,copy_from_household_member,0.00942651483351788
taxes_1040,PA,2028,9987755,dependent_4_ssn,copy_from_household_member,0.008733594286203456
taxes_1040,PA,2029,10171643,dependent_4_ssn,copy_from_household_member,0.008053664486651763
taxes_1040,PA,2030,10353098,dependent_4_ssn,copy_from_household_member,0.007399234509322717
taxes_1040,PA,2031,10524035,dependent_4_ssn,copy_from_household_member,0.006761855124959201
taxes_1040,PA,2032,10702151,dependent_4_ssn,copy_from_household_member,0.006197165410953368
taxes_1040,PA,2033,10869051,dependent_4_ssn,copy_from_household_member,0.005726810923971191
taxes_1040,PA,2034,11040604,dependent_4_ssn,copy_from_household_member,0.005286667287405653
taxes_1040,PA,2035,11206530,dependent_4_ssn,copy_from_household_member,0.004961214577572183
taxes_1040,PA,2036,11368757,dependent_4_ssn,copy_from_household_member,0.004767011908161992
taxes_1040,PA,2037,11533481,dependent_4_ssn,copy_from_household_member,0.004596097223379481
taxes_1040,PA,2038,11693088,dependent_4_ssn,copy_from_household_member,0.004439374782777655
taxes_1040,PA,2039,11856136,dependent_4_ssn,copy_from_household_member,0.004324005730028738
taxes_1040,PA,2040,12012990,dependent_4_ssn,copy_from_household_member,0.004236580568201588
taxes_1040,RI,2018,634345,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,RI,2019,655296,dependent_4_ssn,copy_from_household_member,0.007453120421916203
taxes_1040,RI,2020,673212,dependent_4_ssn,copy_from_household_member,0.008628782612312317
taxes_1040,RI,2021,691627,dependent_4_ssn,copy_from_household_member,0.009374995481668588
taxes_1040,RI,2022,708944,dependent_4_ssn,copy_from_household_member,0.009889356564129185
taxes_1040,RI,2023,725398,dependent_4_ssn,copy_from_household_member,0.010063441035128302
taxes_1040,RI,2024,741806,dependent_4_ssn,copy_from_household_member,0.00993925635543525
taxes_1040,RI,2025,756976,dependent_4_ssn,copy_from_household_member,0.009746676248652534
taxes_1040,RI,2026,772091,dependent_4_ssn,copy_from_household_member,0.00932532564166659
taxes_1040,RI,2027,787138,dependent_4_ssn,copy_from_household_member,0.008772286435161305
taxes_1040,RI,2028,802004,dependent_4_ssn,copy_from_household_member,0.008220657253579783
taxes_1040,RI,2029,816288,dependent_4_ssn,copy_from_household_member,0.007496128817280175
taxes_1040,RI,2030,829140,dependent_4_ssn,copy_from_household_member,0.006908362882022337
taxes_1040,RI,2031,843770,dependent_4_ssn,copy_from_household_member,0.00662147267620323
taxes_1040,RI,2032,855647,dependent_4_ssn,copy_from_household_member,0.006024680738669101
taxes_1040,RI,2033,870173,dependent_4_ssn,copy_from_household_member,0.00555751557448921
taxes_1040,RI,2034,884084,dependent_4_ssn,copy_from_household_member,0.005205387723338506
taxes_1040,RI,2035,896270,dependent_4_ssn,copy_from_household_member,0.004855679650105437
taxes_1040,RI,2036,908184,dependent_4_ssn,copy_from_household_member,0.00457286188701849
taxes_1040,RI,2037,922803,dependent_4_ssn,copy_from_household_member,0.0045415977191231496
taxes_1040,RI,2038,934513,dependent_4_ssn,copy_from_household_member,0.004451516458305021
taxes_1040,RI,2039,947153,dependent_4_ssn,copy_from_household_member,0.004365714937291019
taxes_1040,RI,2040,962225,dependent_4_ssn,copy_from_household_member,0.004206916261789082
taxes_1040,SC,2018,2960706,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,SC,2019,3016343,dependent_4_ssn,copy_from_household_member,0.010342656654100677
taxes_1040,SC,2020,3071208,dependent_4_ssn,copy_from_household_member,0.011022047350749282
taxes_1040,SC,2021,3126597,dependent_4_ssn,copy_from_household_member,0.011414646658971399
taxes_1040,SC,2022,3181576,dependent_4_ssn,copy_from_household_member,0.011435527549868367
taxes_1040,SC,2023,3238206,dependent_4_ssn,copy_from_household_member,0.011235850961921508
taxes_1040,SC,2024,3291026,dependent_4_ssn,copy_from_household_member,0.010959500168032705
taxes_1040,SC,2025,3353896,dependent_4_ssn,copy_from_household_member,0.01045709228908708
taxes_1040,SC,2026,3404843,dependent_4_ssn,copy_from_household_member,0.009813962053463259
taxes_1040,SC,2027,3459378,dependent_4_ssn,copy_from_household_member,0.009213216942467692
taxes_1040,SC,2028,3513204,dependent_4_ssn,copy_from_household_member,0.008501071955969537
taxes_1040,SC,2029,3567859,dependent_4_ssn,copy_from_household_member,0.007962198057714726
taxes_1040,SC,2030,3622769,dependent_4_ssn,copy_from_household_member,0.00724611478126262
taxes_1040,SC,2031,3676170,dependent_4_ssn,copy_from_household_member,0.006656656248214854
taxes_1040,SC,2032,3729515,dependent_4_ssn,copy_from_household_member,0.006108300945297177
taxes_1040,SC,2033,3784244,dependent_4_ssn,copy_from_household_member,0.0056410210335274364
taxes_1040,SC,2034,3837433,dependent_4_ssn,copy_from_household_member,0.005269407960998928
taxes_1040,SC,2035,3890025,dependent_4_ssn,copy_from_household_member,0.004957808754442452
taxes_1040,SC,2036,3946599,dependent_4_ssn,copy_from_household_member,0.004725841160959094
taxes_1040,SC,2037,3995383,dependent_4_ssn,copy_from_household_member,0.004538989128201226
taxes_1040,SC,2038,4047959,dependent_4_ssn,copy_from_household_member,0.004374303198229033
taxes_1040,SC,2039,4099928,dependent_4_ssn,copy_from_household_member,0.004335198081527285
taxes_1040,SC,2040,4149326,dependent_4_ssn,copy_from_household_member,0.004209358339161589
taxes_1040,SD,2018,515872,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,SD,2019,522410,dependent_4_ssn,copy_from_household_member,0.016383683313872247
taxes_1040,SD,2020,531127,dependent_4_ssn,copy_from_household_member,0.0165553624650978
taxes_1040,SD,2021,540287,dependent_4_ssn,copy_from_household_member,0.016276534508511218
taxes_1040,SD,2022,548647,dependent_4_ssn,copy_from_household_member,0.015603839991834458
taxes_1040,SD,2023,556109,dependent_4_ssn,copy_from_household_member,0.014511543600265416
taxes_1040,SD,2024,564573,dependent_4_ssn,copy_from_household_member,0.013594344752582926
taxes_1040,SD,2025,574159,dependent_4_ssn,copy_from_household_member,0.012620197541099243
taxes_1040,SD,2026,583197,dependent_4_ssn,copy_from_household_member,0.011568989552415393
taxes_1040,SD,2027,592892,dependent_4_ssn,copy_from_household_member,0.010711900312367177
taxes_1040,SD,2028,601321,dependent_4_ssn,copy_from_household_member,0.009820046198286771
